final_pre,label
2.1063044,2.1043
2.2163665,2.21974
3.7701839,3.7637
3.8057432,3.7964
2.477102,2.47588
3.4347845,3.43654
3.2183869,3.22182
1.3376207,1.332
2.896562,2.88802
-0.81306,-0.81786
2.6057035,2.6022
2.8665529,2.8738
0.7274481,0.723
2.2693451,2.2696
3.6205508,3.61514
-2.114867,-2.1045
2.5837926,2.58126
4.3205546,4.32114
3.727294,3.7184
0.9202377,0.92358
3.1182026,3.1215
1.850417,1.85014
2.0150191,2.0121
-0.3180411,-0.3274
1.7826052,1.7806
1.6495485,1.65212
-0.0707155,-0.07318
4.3532165,4.35452
2.4910237,2.49652
3.6707531,3.6698
3.3226251,3.31662
0.8466451,0.8505
0.1401427,0.1409
3.0058219,3.0034
3.7026288,3.70682
3.876137,3.87654
2.1535689,2.1605
0.9793798,0.9778
1.188402,1.1823
0.8256691,0.82282
1.0885958,1.08882
1.5546855,1.5474
4.8159358,4.81058
-0.0719492,-0.0783
2.7822664,2.7792
0.5749985,0.5673
1.5000053,1.49292
2.2875828,2.28978
0.233685,0.238
4.2011437,4.1999
2.064892,2.06582
1.5306442,1.5225
4.1575727,4.1652
3.0637897,3.06358
0.558605,0.5555
2.1584984,2.1632
1.9545323,1.9579
0.7416881,0.7443
3.2419886,3.24592
1.6634757,1.6586
3.4415613,3.44832
1.4044635,1.4028
3.6021558,3.6076
2.802268,2.7951
3.8257141,3.8248
0.4725354,0.4804
3.0012451,3.0045
4.1883461,4.1804
2.4750135,2.4759
0.73265,0.74126
2.7615063,2.7665
5.1352177,5.13782
4.1047925,4.1121
1.9620544,1.9622
0.8981544,0.8984
2.6940168,2.6877
1.0120444,1.0191
1.6009935,1.6019
4.2172477,4.21068
1.7807476,1.7825
3.1131847,3.1146
2.9642803,2.96154
1.9896066,1.98452
1.9870413,1.985
3.237152,3.23908
2.8422163,2.8331
3.9071756,3.90778
4.1729935,4.1633
3.0933468,3.0877
2.7651282,2.7632
0.8513021,0.8476
3.1180003,3.1195
1.0451815,1.0517
3.8200635,3.81734
2.3913075,2.3947
2.9864519,2.9821
3.2067163,3.2076
3.2504294,3.2468
3.662289,3.65714
2.7619715,2.7651
-2.5564871,-2.5815
-1.7715209,-1.7861
4.2238514,4.2243
4.3463195,4.34142
-0.7206974,-0.706
3.4666084,3.4689
1.9900913,1.98512
1.2229029,1.2275
0.7017208,0.6984
4.3933262,4.40952
4.3151018,4.3145
2.3169623,2.3256
1.5813568,1.5846
2.4708444,2.4732
0.3234929,0.3306
4.6703399,4.6724
-0.2249224,-0.2268
4.2238569,4.22532
1.5418462,1.53812
0.3712054,0.3783
1.4836368,1.4883
3.1695283,3.1754
4.0177081,4.0137
1.5954337,1.6008
2.9264488,2.9265
2.9177574,2.92332
0.6916866,0.6985
4.450617,4.45478
0.5881129,0.58874
1.6492055,1.6443
3.0960139,3.0992
4.3024808,4.30102
1.8592189,1.8532
1.8289409,1.8308
-0.5754908,-0.5594
4.2104346,4.217
4.7195167,4.72314
0.0194611,0.0281
1.50704,1.5111
3.9113171,3.9101
1.5059298,1.4973
2.0543289,2.0534
0.6549553,0.65758
2.7433125,2.7391
2.2000403,2.1919
3.5677267,3.5622
4.2907155,4.29654
0.463624,0.4649
1.9087579,1.9161
4.2433262,4.2433
3.852247,3.8505
0.577047,0.5679
3.1139338,3.1127
2.1953454,2.1922
3.6798941,3.67852
-0.2268169,-0.22888
4.4565706,4.4604
3.9851415,3.99022
2.0463219,2.0479
2.9099972,2.91054
3.6576364,3.6651
0.9893572,0.99032
2.8537096,2.8593
2.7863226,2.7913
3.2021019,3.2021
3.8160573,3.81346
2.6663773,2.6653
1.7854096,1.7816
3.5796793,3.5784
2.6187569,2.62192
2.7139386,2.72184
1.770943,1.7697
1.0964908,1.09204
2.4095016,2.40412
1.9276181,1.92132
2.4462721,2.4427
3.024769,3.0264
-0.0056124,-0.0067
2.0458753,2.04732
0.345669,0.34682
2.1429012,2.14122
2.607096,2.5983
1.2873941,1.2845
2.7779139,2.77142
4.2683864,4.2645
1.6137334,1.6021
2.2348754,2.2307
4.3363513,4.3385
-0.319914,-0.3295
2.0119966,2.0088
3.3175034,3.3104
1.5831042,1.5863
1.3953907,1.4043
3.0139656,3.018
3.1043934,3.1103
1.3677817,1.3675
2.6332035,2.6319
1.390145,1.3836
4.6528694,4.6502
1.5080677,1.504
3.0080368,3.0072
2.4643768,2.4603
3.3695409,3.36402
3.3950856,3.3922
2.3130169,2.31284
1.0267844,1.0295
3.6201079,3.62352
2.67343,2.66998
2.7910152,2.7878
3.6010055,3.6009
0.2593292,0.2637
3.2784741,3.2738
-1.3461974,-1.32948
2.5237743,2.5236
2.985715,2.98114
3.054494,3.0531
0.0844375,0.0857
3.6342012,3.6428
3.8120421,3.81372
3.8981266,3.89672
-1.4044705,-1.4044
-0.2540583,-0.25818
0.6558149,0.6502
2.697848,2.702
1.4160046,1.42032
3.6520066,3.644
3.2970104,3.29944
3.5401172,3.5367
3.2645082,3.2666
3.6465554,3.64549
4.5439222,4.5412
3.4791041,3.48128
1.2426729,1.2377
2.2532402,2.2548
4.3596376,4.35524
3.6947582,3.6939
0.1503786,0.1416
1.9464489,1.9438
4.1970354,4.2012
3.2727583,3.2744
3.6687363,3.66208
5.0028384,4.99744
1.7707538,1.76614
2.605709,2.60852
2.6837553,2.6745
2.9627035,2.9665
1.2300422,1.22652
4.3822722,4.3874
0.8112273,0.8074
2.5769756,2.5743
1.538476,1.5292
2.3825809,2.3812
2.7297575,2.73192
2.3763863,2.3687
3.3094811,3.31524
2.3083164,2.3151
-0.0049778,0.0261
2.4780359,2.4825
2.461642,2.4562
2.3598724,2.3588
1.5706221,1.57082
3.1945262,3.18832
1.8772075,1.869
4.2609112,4.2664
2.6758586,2.67522
0.7739493,0.7677
2.5737772,2.576
1.7602931,1.75808
2.388197,2.38514
2.0643647,2.0641
2.9828205,2.9792
1.5271886,1.5353
4.9671883,4.95328
3.0796512,3.0819
3.1294614,3.1291
2.408546,2.40904
1.5630176,1.5682
4.0801005,4.0814
2.4071365,2.40962
3.5685143,3.56732
2.7409041,2.73922
2.4651561,2.4606
4.9747104,4.97904
3.4891781,3.4858
1.5072024,1.5042
3.3463746,3.34944
2.5785759,2.5851
-0.5721311,-0.5626
4.0665801,4.0632
4.164318,4.17258
3.0237356,3.01722
1.9565975,1.9502
1.6389382,1.6437
2.0376311,2.02992
2.3456027,2.35074
1.8964377,1.90072
4.1653293,4.1634
3.2529421,3.25572
1.6964004,1.6869
4.2271413,4.22542
2.7013697,2.7
2.8616833,2.8625
2.1596345,2.167
5.029316,5.0365
3.1056132,3.1055
1.4569732,1.45952
-0.0055219,-0.008
2.9177091,2.9165
4.449571,4.4457
2.4328886,2.42888
3.9655574,3.9606
3.063707,3.06632
3.1421944,3.1418
2.5956563,2.5935
3.7413937,3.74572
2.9568745,2.95352
-0.7334381,-0.7358
0.2579772,0.2672
2.4542268,2.45522
3.3097572,3.3182
3.6834944,3.68452
1.9176969,1.9204
2.623814,2.6284
3.335971,3.3317
-0.9963926,-0.9872
3.8416871,3.8388
4.4777743,4.47532
3.4310366,3.4285
1.21475,1.2166
4.175027,4.1788
3.7866512,3.7852
1.6507491,1.65382
2.8034577,2.80302
4.6717323,4.6636
2.5949073,2.5968
2.6531632,2.65022
0.0415758,0.04018
2.7820867,2.7857
-0.8618831,-0.8633
1.7434962,1.7341
1.8369824,1.83422
4.1216507,4.1201
2.3193253,2.3205
1.0404071,1.045
1.9239699,1.9214
1.6244945,1.6265
1.6790029,1.6764
4.6065404,4.603
3.3463828,3.34606
1.9214592,1.91708
3.464774,3.47066
2.2212415,2.2268
5.1792986,5.17442
2.3831716,2.384
4.0523035,4.0541
3.6018813,3.601
-0.0741455,-0.0829
4.5920028,4.58574
4.1574396,4.15222
1.2259787,1.2307
0.843451,0.8432
2.404632,2.4021
4.4148622,4.41404
3.0051849,3.0001
2.7778766,2.7755
4.0167541,4.016
4.7473152,4.76268
1.6108533,1.6087
1.683591,1.67888
1.0688997,1.0601
3.736607,3.7368
3.4771682,3.4766
0.4096396,0.4111
2.135984,2.14
2.5057267,2.5075
2.5286375,2.52884
3.007101,3.0079
3.0666046,3.0735
3.2984764,3.30242
-0.5429429,-0.5349
0.0937048,0.1005
4.9349594,4.9375
3.8556995,3.8587
4.6607774,4.6708
2.2078268,2.2172
2.3884049,2.38208
1.9962603,2.01172
4.3493083,4.34358
2.7445867,2.74786
2.6294894,2.6309
2.1142464,2.1097
3.8108538,3.80842
0.7613601,0.769
3.4406744,3.4498
0.0948602,0.1014
3.7608808,3.76524
2.2674901,2.2609
2.6053728,2.60132
3.1887773,3.1935
1.7371076,1.7349
4.2961755,4.2968
2.4135975,2.41352
4.1390727,4.13092
4.7064512,4.70462
3.2061278,3.20312
2.2814006,2.2767
2.7808143,2.777
1.9111693,1.91692
2.9544885,2.9511
4.3126452,4.3122
1.1121903,1.1097
3.3001276,3.3
3.0236343,3.0264
0.5498509,0.54492
3.3528612,3.35316
3.4406921,3.4463
1.2641636,1.26444
2.9399963,2.9373
2.1526838,2.1475
1.4536001,1.4516
0.5433855,0.5389
2.0294229,2.0384
2.4370282,2.43982
3.1846176,3.1897
2.9871779,2.9797
3.892673,3.8931
2.050859,2.0403
1.8900275,1.90148
3.0638383,3.0578
2.0318066,2.0332
4.7421041,4.7465
3.9767305,3.9709
3.3934808,3.38592
2.9834452,2.9839
0.0314319,0.044
2.7205923,2.7218
4.0034044,4.0038
3.995446,4.0019
3.8710305,3.8786
4.7897545,4.7914
2.5005809,2.5071
3.970342,3.9711
-2.896678,-2.8837
3.8288549,3.8279
1.7813459,1.777
2.2761635,2.2755
1.2927501,1.3025
2.5325748,2.53374
1.5330806,1.53394
4.6173306,4.6253
2.64729,2.6444
2.6433012,2.6526
-0.0288733,-0.0306
3.6711976,3.6629
2.4406846,2.44322
2.528743,2.5277
2.7405779,2.7319
4.3636999,4.3624
3.3018547,3.31104
2.8011981,2.80012
2.7037842,2.7033
3.7815926,3.7835
5.0921737,5.0918
1.8025001,1.7948
2.5515803,2.54864
2.8535255,2.8535
0.5395336,0.5325
0.3207819,0.3205
3.8373398,3.83952
0.1190469,0.11128
2.9406271,2.9468
2.6643376,2.65892
1.989474,1.98882
1.3010573,1.2916
3.3876634,3.39102
2.8364106,2.8371
4.0779106,4.076
1.9701074,1.9744
1.8765916,1.8753
5.3086096,5.29982
4.1776016,4.17832
2.9051203,2.90144
2.5423008,2.5345
4.1843481,4.19302
3.3364299,3.34134
2.709699,2.70718
2.1409686,2.1412
1.3959565,1.40032
1.6506455,1.6564
3.5612319,3.5648
0.2091986,0.2216
2.1864499,2.1799
2.94166,2.94382
0.3597471,0.3549
4.1058707,4.1085
2.2818743,2.2829
4.0361768,4.03984
1.8958793,1.8971
1.4713325,1.4755
2.7264141,2.736
4.6715144,4.67123
3.7027314,3.70482
3.8354931,3.8356
1.086967,1.0813
2.5801573,2.5836
2.1124019,2.11424
3.8712373,3.8671
4.3412465,4.3401
4.2130612,4.2128
3.293057,3.28972
3.1501493,3.1544
4.5153015,4.5143
4.1951962,4.1943
2.9486842,2.94952
3.6009645,3.60754
3.502179,3.4971
3.8520898,3.85024
3.3027578,3.3086
3.7237677,3.7208
4.2869015,4.2818
1.9859678,1.99
1.0871386,1.094
4.451042,4.4521
-0.4640588,-0.4685
4.1198319,4.124
3.1847982,3.1809
-0.513715,-0.5222
-1.1682513,-1.1704
3.9391096,3.9482
2.7093547,2.70422
3.981339,3.983
2.4524777,2.4441
4.7239921,4.7244
4.843846,4.83812
-0.7079927,-0.705
2.7132573,2.70222
2.7426645,2.75138
3.3963872,3.3944
3.522705,3.5237
2.962149,2.9634
3.2058171,3.2023
4.1400019,4.147
3.5788163,3.57982
2.5740113,2.5666
1.39129,1.3874
1.4508331,1.45902
2.7033931,2.699
2.4007809,2.40272
2.0052787,2.0119
2.2414121,2.2422
3.4405267,3.438
1.0209821,1.0181
0.8800534,0.8874
2.6591589,2.655
4.1747661,4.17886
1.7121136,1.7221
0.9433606,0.94072
2.6856134,2.6945
4.3537091,4.3547
4.4351447,4.4279
4.8489734,4.8492
1.1614918,1.1558
2.9099432,2.9044
4.5262016,4.5288
4.1299544,4.13134
3.0242042,3.022
2.6695914,2.6685
2.0587791,2.0623
3.0016609,3.0023
1.8208765,1.81332
1.0557821,1.0507
3.4230927,3.4236
1.1355189,1.1408
3.0557141,3.0565
0.6052601,0.6125
3.4021571,3.39582
4.5265219,4.5284
3.4485506,3.4498
2.2148288,2.2071
3.981818,3.9815
5.6220839,5.636
2.3152912,2.3002
1.8706005,1.8716
3.5954947,3.6006
2.3112244,2.3191
1.4716607,1.4694
3.9178847,3.9159
1.2678525,1.266
3.2536226,3.26002
3.3254519,3.3216
0.1854236,0.17888
3.6979423,3.6961
3.0832548,3.0853
1.4253126,1.419
1.2853482,1.2881
3.2228608,3.2168
2.3084069,2.2995
2.2822656,2.2865
3.0641181,3.0612
3.9516819,3.94742
3.3587049,3.3585
3.0878808,3.0805
1.6716338,1.6683
4.4509365,4.44758
2.1343353,2.13372
3.4757556,3.4802
1.3344689,1.3314
4.1546,4.1487
5.068785,5.06842
3.137306,3.14102
3.9728133,3.9671
2.819428,2.8149
3.4209596,3.4217
1.828819,1.8232
1.2529929,1.25392
-0.2081108,-0.213
3.388072,3.3998
2.4612003,2.473
0.2511235,0.24562
0.4930903,0.49174
4.0471632,4.041
3.3365827,3.3416
4.3505031,4.3471
1.6186631,1.6163
3.5718475,3.56882
0.9719846,0.9784
0.7501893,0.756
-0.4876903,-0.4803
4.9532033,4.94562
1.8000866,1.8054
4.6463626,4.6386
3.9709793,3.97182
4.2795699,4.2809
3.117447,3.1156
1.6637872,1.6557
1.8161567,1.81332
3.1847557,3.1875
4.1650066,4.1641
-0.2241275,-0.2223
2.2996247,2.2966
2.6418297,2.6393
1.7926732,1.7895
3.935478,3.9381
1.1211259,1.1244
3.5695095,3.5689
3.6780968,3.6836
3.0578421,3.0583
2.1839089,2.1778
1.0607952,1.0618
1.6229873,1.61704
0.004566,-0.0028
4.3306713,4.32944
2.4984232,2.50199
3.3304338,3.332
4.4276523,4.4344
3.4144273,3.4245
2.4630842,2.4623
1.5046721,1.50288
3.0925708,3.0932
2.7377784,2.7426
2.3250597,2.3268
3.4357668,3.4248
3.1862277,3.1912
-0.1169818,-0.1194
0.7832461,0.775
3.2058586,3.2129
3.6321019,3.6324
3.3475807,3.3438
0.3263716,0.3186
3.484495,3.4922
3.6059665,3.5977
2.9636083,2.9635
3.127587,3.131
4.3968627,4.3918
3.3785471,3.37802
4.4394256,4.43864
1.8091456,1.8122
2.785339,2.7791
3.5911569,3.5881
2.7139229,2.7164
2.4989008,2.5019
0.400716,0.4095
3.7035612,3.7046
1.8861297,1.89578
4.0165378,4.0181
3.308722,3.30552
-1.9485976,-1.9452
2.7737304,2.7759
2.94876,2.9544
2.5562304,2.5501
4.0302751,4.0337
4.0274417,4.0247
0.5804974,0.5859
0.3744723,0.3736
3.2974427,3.2938
2.6576722,2.6613
1.6626041,1.6681
3.2243868,3.2177
4.3028703,4.3035
1.5978733,1.5924
2.9997897,2.9904
2.8443993,2.8465
3.1356093,3.1361
3.3696601,3.3726
2.3625373,2.3622
4.3826911,4.3749
3.4888896,3.4799
2.2286517,2.2381
-1.9665333,-1.9726
1.6898627,1.6929
2.1610615,2.1585
1.8946219,1.89604
4.519013,4.51884
3.2829019,3.2758
5.2685353,5.2622
0.7283371,0.7265
1.9378657,1.93638
-0.2329401,-0.22708
2.7385873,2.7432
-0.2320537,-0.2287
3.6927457,3.6917
2.5274429,2.5233
3.565847,3.5654
1.6987343,1.6938
3.2008109,3.1992
0.4262017,0.42152
4.1830609,4.17892
1.9688047,1.9631
0.863816,0.86422
3.9333481,3.94009
3.8838118,3.88662
2.805951,2.8025
2.061974,2.0694
2.2174583,2.215
3.2570688,3.2615
3.565149,3.5617
2.7809893,2.7776
1.6390955,1.6376
2.8927911,2.89552
1.7939929,1.7969
2.6044779,2.6081
0.9629738,0.9513
4.3303743,4.3205
1.1638377,1.17064
2.4660641,2.463
5.3344575,5.3445
2.5292263,2.5326
1.0553673,1.0607
3.4137481,3.41378
3.0818145,3.0806
0.7407773,0.7346
1.9700035,1.96668
3.9759996,3.9818
1.2593547,1.2594
3.0102345,3.00834
3.5435519,3.54382
4.8609058,4.8604
2.3774114,2.37104
-0.08749,-0.0891
2.3833674,2.3778
2.0300888,2.0388
3.9495031,3.94512
2.9768726,2.98036
2.4531213,2.4456
1.8766182,1.87002
4.04114,4.039
4.0533025,4.05862
4.9537644,4.95852
1.4314495,1.428
4.1749062,4.1759
3.0923457,3.09366
2.6405069,2.6379
1.1446843,1.13954
3.9487047,3.9585
1.5819078,1.576
3.4599553,3.45522
5.0145285,5.0145
3.2540484,3.2546
2.4209502,2.42134
3.6362767,3.6408
5.0625117,5.06912
2.7590543,2.75862
2.6542887,2.64722
1.6365254,1.6367
0.5001609,0.4995
3.5380386,3.5311
0.8702971,0.8687
0.7344253,0.73482
2.5904413,2.5818
2.1813113,2.191
3.5678465,3.5643
1.2992825,1.30152
0.5583885,0.5581
0.5144144,0.5231
4.2679167,4.25884
2.870463,2.87122
3.0139641,3.0103
0.4621884,0.46522
2.9919244,2.99
3.4001641,3.4047
3.5075344,3.5064
4.9902046,4.977
3.0496969,3.0479
4.0593021,4.05674
1.916094,1.9111
3.1745027,3.1771
4.7697494,4.76614
4.3598995,4.3577
3.2991829,3.2956
3.4425306,3.4525
3.8187977,3.82172
1.3507653,1.3474
1.4475937,1.44814
4.5251949,4.53444
4.3069597,4.3084
-1.4497319,-1.4478
1.9996634,2.0009
1.1273088,1.1386
5.9797095,5.97132
2.0666294,2.06964
2.9040552,2.9034
2.8532361,2.8536
1.2200778,1.2207
3.7197178,3.7208
2.357245,2.3515
3.1765462,3.1829
-0.581069,-0.5877
3.2535383,3.25208
2.6810099,2.6822
2.1885878,2.1889
0.5859227,0.57912
2.1046079,2.1029
1.9913748,1.99762
1.4432737,1.4419
2.7354464,2.7353
2.4859921,2.4891
1.8287276,1.823
2.4700764,2.46368
-1.4773089,-1.4744
1.7025733,1.7046
2.6894092,2.6924
2.0558109,2.056
1.3669121,1.4442
1.962713,1.9629
1.5661861,1.5664
4.0281392,4.0237
4.3159138,4.3199
2.0455472,2.0399
0.2711491,0.2657
1.3342591,1.3296
4.2269817,4.233
2.4979263,2.49802
0.7053788,0.7011
2.5176398,2.51362
2.3334947,2.3335
5.1117131,5.111
0.2991797,0.32992
3.1028272,3.10152
3.8709747,3.87322
2.0226445,2.02312
-0.2640618,-0.26508
2.9346089,2.9371
3.6125248,3.6045
4.6555336,4.6588
2.0643771,2.0644
2.8784244,2.87842
4.6692569,4.67069
2.3300232,2.33558
3.5914677,3.59232
3.1076719,3.1075
2.5686959,2.57332
4.9115023,4.9149
2.7609068,2.7544
-0.3123296,-0.3111
1.9996062,2.0022
2.9830866,2.9858
2.5778219,2.58722
-0.1193446,-0.1183
3.0355696,3.043
2.2035951,2.2046
2.4654813,2.4632
2.8862867,2.88474
2.7820885,2.7811
4.0039689,4.00032
1.0305561,1.0318
2.0306887,2.0249
2.1748235,2.17322
1.7000619,1.6949
0.9993673,1.00062
3.2135623,3.2156
2.2232754,2.22322
2.9865199,2.9844
2.6381115,2.6386
1.8591474,1.8549
1.2211815,1.214
1.702743,1.6849
2.5655474,2.5634
4.182581,4.1786
2.8312075,2.8288
-0.4275325,-0.42728
2.7079157,2.71
3.4453529,3.4412
2.263483,2.2568
1.1242912,1.1276
1.4386073,1.4333
2.9161497,2.916
1.8832633,1.8799
4.0048954,4.0071
2.9858641,2.9793
2.5716958,2.5654
5.0391631,5.04782
3.1754606,3.169
0.8209597,0.8283
4.4032172,4.3914
3.241643,3.24652
4.0251735,4.02924
0.6826008,0.6751
1.2039157,1.2054
2.7694243,2.76972
2.1087003,2.1123
2.8745622,2.873
5.0252843,5.02132
0.5269939,0.5321
-1.5653671,-1.5769
1.5055842,1.4992
3.5403455,3.53914
3.9381793,3.9456
0.6460432,0.64158
2.8769699,2.8753
2.5762963,2.5761
0.9019933,0.8957
1.2864462,1.27842
0.8756229,0.8753
2.9335018,2.93398
1.8941547,1.90372
4.1586862,4.1667
-1.6148334,-1.6157
4.4847931,4.4802
2.0264032,2.0328
4.5746407,4.5695
4.7996758,4.79542
3.3103502,3.3164
0.8820127,0.889
4.7650111,4.7637
0.7886474,0.7963
3.8563277,3.8578
1.9868438,1.9781
1.5821446,1.57622
2.1449984,2.1415
1.6280043,1.6235
0.8662621,0.8607
3.640981,3.64562
3.7909186,3.7919
3.3088529,3.2996
3.8572654,3.86332
2.8612899,2.86192
4.1394354,4.1376
3.236367,3.23992
-2.0188759,-2.0464
2.874788,2.8761
-0.7956496,-0.8048
1.0319355,1.0289
1.7015543,1.6945
2.2595124,2.2522
3.2325628,3.23072
2.8186134,2.8172
4.7305003,4.9283
1.94933,1.9483
0.9303883,0.9259
1.5325934,1.5356
1.3839909,1.3867
4.1847343,4.183
3.265028,3.258
2.3747999,2.37102
3.9690046,3.9698
2.3196353,2.31252
2.0478243,2.0516
1.7423318,1.74434
-0.0697937,-0.07
1.1599487,1.1684
2.0266229,2.02248
1.48411,1.49182
0.6318778,0.63048
3.0604436,3.41159
4.0183114,4.0201
-0.9839835,-0.99
4.6166634,4.6111
2.4393418,2.44338
3.4121334,3.41058
3.8281005,3.82936
2.5595136,2.5673
3.1277495,3.1208
3.7326519,3.7359
2.3451637,2.3431
3.3952436,3.39314
2.7904959,2.7901
-2.1648485,-2.1995
3.3287408,3.32682
1.2954525,1.2859
1.1148631,1.10962
2.9698207,2.96224
2.5110063,2.5101
2.6123214,2.6156
-0.7925775,-0.7998
3.2347489,3.2418
1.6397486,1.6438
1.8825511,1.8763
2.6457651,2.6401
4.0654487,4.06766
4.7046699,4.70434
0.1919168,0.1935
3.0258483,3.0281
3.2844051,3.2921
3.1828867,3.18038
3.9634924,3.96392
0.3493761,0.3406
1.4412242,1.4485
3.1071734,3.1027
1.3450533,1.3447
0.4763173,0.4794
4.142466,4.1442
0.2585546,0.26452
2.6425812,2.6344
1.3202956,1.31994
2.8857341,2.8884
-1.9091714,-1.9472
-0.0902344,-0.0867
1.1252845,1.12244
3.1902461,3.18972
3.0646947,3.0581
1.8952895,1.8871
0.9811057,0.9827
3.6840203,3.6878
-0.1438506,-0.1517
2.6637435,2.6614
1.1536446,1.1523
4.409936,4.41462
2.5980092,2.60164
3.2071013,3.20974
1.725596,1.73312
4.1321664,4.133
0.244001,0.2421
4.0759741,4.08194
1.1664657,1.16042
1.9244768,1.9159
0.0489826,0.0561
2.5464597,2.534
4.410693,4.40202
1.9910506,1.99722
4.7829945,4.7883
3.4691061,3.4695
3.3965253,3.39634
2.8359969,2.8339
1.0099714,1.0082
3.2314706,3.2372
-0.5603662,-0.5587
1.7077317,1.7033
1.3814428,1.3807
3.1371512,3.1401
3.8667358,3.8691
1.6328157,1.6254
4.3839479,4.37934
2.4983728,2.4998
4.1691308,4.17598
3.6648837,3.661
2.5216168,2.52482
-1.0730903,-1.0805
2.5656921,2.5672
2.3424823,2.3391
1.623387,1.625
2.3244041,2.3182
0.553709,0.5507
2.8293703,2.8269
2.5149117,2.50764
2.5828253,2.5786
0.7392144,0.73792
2.3948212,2.3892
2.9779012,2.9725
-1.2656718,-1.2732
2.3149314,2.3267
3.4134678,3.4113
4.3796537,4.38034
1.0214167,1.0291
2.6177744,2.61382
2.3662469,2.36174
4.2507285,4.25456
2.766209,2.76504
0.558486,0.5546
3.6835958,3.6785
3.7508858,3.7482
1.5633694,1.56108
2.5806659,2.5748
1.3920714,1.3961
3.2316542,3.25072
2.6694324,2.67372
4.2779245,4.28184
4.1556251,4.15374
2.4836371,2.4889
3.1529005,3.1577
4.2837347,4.28584
0.9783634,0.97942
2.5214812,2.5183
3.2356677,3.2273
1.6362591,1.6287
1.0705227,1.07298
2.1725567,2.1717
0.8536896,0.8495
3.897341,3.89922
2.1867179,2.1734
1.9100452,1.9036
3.6569434,3.65192
2.0200567,2.0249
3.9128761,3.916
0.4351935,0.4407
1.7465953,1.7397
1.3185398,1.3172
2.2755477,2.27714
1.7320561,1.72702
3.3985326,3.39812
3.220563,3.2196
4.0168031,4.01226
-1.7290539,-1.7241
2.8853014,2.8916
3.2486466,3.25114
-0.7444331,-0.7357
1.056009,1.0601
0.6842873,0.6865
4.0085646,4.0016
3.1141058,3.11602
2.5324441,2.5277
3.6806163,3.6869
3.321038,3.3234
5.0720001,5.07802
2.5936337,2.59592
3.8766954,3.8766
3.4628936,3.4619
1.7465507,1.7496
2.4683779,2.4695
4.2487463,4.24982
3.1753078,3.1771
-0.1656272,-0.16578
2.6345974,2.6352
3.510639,3.50802
4.7435225,4.7518
2.9827636,2.9787
3.1558619,3.1496
-1.1640412,-1.17178
2.2974814,2.289
2.3255733,2.32834
1.1573232,1.1648
1.0000212,1.0034
4.2958919,4.2874
3.2526381,3.2512
3.1158793,3.1203
3.1653218,3.1644
3.9916893,3.9866
2.4566283,2.4581
-0.4914911,-0.5013
1.6803755,1.6773
-0.5674251,-0.5633
4.2805748,4.2814
2.9554069,2.9546
4.821518,4.8251
0.6991783,0.7078
3.3994151,3.3945
0.9592155,0.959
3.1135723,3.1135
1.0516611,1.0505
2.3378739,2.338
3.3022157,3.3026
-2.456239,-2.4749
2.0857572,2.07792
2.7133739,2.7096
4.0282206,4.0261
-2.3765693,-2.4222
0.9479896,0.9446
-0.3733713,-0.3661
4.5133584,4.5148
2.0797559,2.0863
2.6681265,2.6643
3.2315792,3.22574
2.239797,2.2414
3.4624478,3.46442
-0.121089,-0.1241
3.395062,3.394
-1.2517551,-1.24496
4.3822362,4.3848
0.0267661,0.02834
2.8893975,2.8911
2.2109578,2.2202
2.387409,2.3932
